user_id,book_id,predicted_score,rank
U0222,B0296,0.9733,2
U0294,B0132,3.5355,1
U0294,B0143,3.2547,2
U0294,B0006,1.9528,3
U0294,B0042,1.9524,4
U0294,B0044,1.9524,5
U0294,B0080,1.5554,6
U0294,B0109,1.5554,7
U0294,B0273,1.5554,8
U0294,B0191,1.4729,9
U0294,B0179,1.4552,10
U0210,B0186,4.9816,1
U0210,B0139,3.3443,2
U0210,B0166,3.1235,3
U0210,B0288,3.1235,4
U0210,B0004,3.0076,5
U0210,B0104,2.4838,6
U0210,B0089,2.4828,7
U0210,B0134,2.2361,8
U0210,B0146,2.2361,9
U0210,B0239,2.2361,10
U0023,B0213,2.7779,1
U0023,B0053,2.4713,2
U0023,B0118,2.2979,3
U0023,B0120,2.2979,4
U0023,B0020,1.4362,5
U0023,B0096,1.4362,6
U0023,B0181,1.4362,7
U0023,B0203,1.4362,8
U0023,B0033,1.3693,9
U0023,B0098,1.3693,10
U0292,B0281,1.9052,1
U0292,B0183,1.8634,2
U0292,B0223,1.7154,3
U0292,B0213,1.6899,4
U0292,B0114,1.3723,5
U0292,B0178,1.3723,6
U0292,B0200,1.3609,7
U0292,B0149,1.249,8
U0292,B0020,1.2302,9
U0292,B0192,1.2088,10
U0241,B0292,2.9068,1
U0241,B0027,2.8868,2
U0241,B0094,2.8868,3
U0241,B0079,2.8475,4
U0241,B0266,2.8475,5
U0241,B0110,1.7085,6
U0241,B0160,1.139,7
U0241,B0168,1.139,8
U0241,B0300,1.139,9
U0241,B0066,1.0607,10
U0250,B0209,1.6929,1
U0250,B0203,1.673,2
U0250,B0030,1.1925,3
U0250,B0275,1.1785,4
U0250,B0087,1.117,5
U0250,B0081,1.0501,6
U0250,B0045,0.931,7
U0250,B0016,0.9259,8
U0250,B0202,0.9259,9
U0250,B0267,0.9205,10
U0413,B0168,2.9285,1
U0413,B0261,2.5169,2
U0413,B0225,2.2247,3
U0413,B0019,2.0833,4
U0413,B0088,1.5749,5
U0413,B0144,1.572,6
U0413,B0044,1.3501,7
U0413,B0154,1.25,8
U0413,B0230,1.25,9
U0413,B0041,1.2247,10
U0479,B0079,3.2221,1
U0479,B0193,2.5554,2
U0479,B0084,2.5248,3
U0479,B0210,1.5554,4
U0479,B0124,1.4302,5
U0479,B0241,1.0,6
U0479,B0196,0.9333,7
U0479,B0033,0.8581,8
U0479,B0035,0.8581,9
U0479,B0045,0.8581,10
U0203,B0154,4.9286,1
U0203,B0136,4.6716,2
U0203,B0282,4.5138,3
U0203,B0233,3.8528,4
U0203,B0243,2.6799,5
U0203,B0230,2.6554,6
U0203,B0009,1.9917,7
U0203,B0120,1.9917,8
U0203,B0054,1.608,9
U0203,B0064,1.608,10
U0234,B0289,4.8815,1
U0234,B0062,2.6764,2
U0234,B0214,2.4946,3
U0234,B0138,2.413,4
U0234,B0209,2.397,5
U0234,B0285,2.115,6
U0234,B0053,2.0818,7
U0234,B0262,2.0377,8
U0234,B0277,1.889,9
U0234,B0220,1.7397,10
U0137,B0263,2.8871,1
U0137,B0088,2.1678,2
U0137,B0144,2.02,3
U0137,B0118,1.5091,4
U0137,B0037,1.3007,5
U0137,B0065,1.3007,6
U0137,B0187,1.3007,7
U0137,B0003,0.9054,8
U0137,B0089,0.9054,9
U0137,B0137,0.9054,10
U0160,B0298,3.7335,1
U0160,B0236,3.7267,2
U0160,B0017,2.5,3
U0160,B0042,2.5,4
U0160,B0233,2.3623,5
U0160,B0246,2.3203,6
U0160,B0103,2.0412,7
U0160,B0173,1.6932,8
U0160,B0197,1.6932,9
U0160,B0183,1.6384,10
U0326,B0004,5.8655,1
U0326,B0078,3.439,2
U0326,B0191,2.8233,3
U0326,B0233,2.5291,4
U0326,B0215,2.3843,5
U0326,B0085,2.365,6
U0326,B0064,2.0205,7
U0326,B0287,1.8329,8
U0326,B0205,1.7763,9
U0326,B0160,1.7635,10
U0123,B0237,2.1213,1
U0123,B0267,2.1213,2
U0123,B0186,1.75,3
U0123,B0039,1.738,4
U0123,B0162,1.4948,5
U0123,B0037,1.4897,6
U0123,B0089,1.25,7
U0123,B0288,1.25,8
U0123,B0010,1.2414,9
U0123,B0040,0.75,10
U0075,B0067,2.1435,1
U0075,B0253,2.004,2
U0075,B0277,1.9197,3
U0075,B0167,1.8794,4
U0075,B0169,1.6638,5
U0075,B0011,1.6368,6
U0075,B0056,1.4873,7
U0075,B0220,1.4631,8
U0075,B0239,1.3878,9
U0075,B0112,1.1721,10
U0366,B0031,2.8639,1
U0366,B0233,2.1213,2
U0366,B0139,1.8798,3
U0366,B0067,1.5608,4
U0366,B0169,1.5608,5
U0366,B0276,1.3179,6
U0366,B0040,1.3007,7
U0366,B0211,1.1043,8
U0366,B0205,0.9366,9
U0366,B0094,0.7804,10
U0244,B0063,2.2272,1
U0244,B0053,1.7475,2
U0244,B0214,1.721,3
U0244,B0014,1.6526,4
U0244,B0118,1.6249,5
U0244,B0120,1.6249,6
U0244,B0289,1.5289,7
U0244,B0008,1.4547,8
U0244,B0277,1.3954,9
U0244,B0122,1.3363,10
U0150,B0246,5.9936,1
U0150,B0197,4.2426,2
U0150,B0018,3.8569,3
U0150,B0011,3.2848,4
U0150,B0180,3.0943,5
U0150,B0131,2.9278,6
U0150,B0023,2.5786,7
U0150,B0056,2.5388,8
U0150,B0252,2.3946,9
U0150,B0024,1.9285,10
U0220,B0238,4.3816,1
U0220,B0289,3.5992,2
U0220,B0233,3.4855,3
U0220,B0104,3.3376,4
U0220,B0276,2.3902,5
U0220,B0062,2.1154,6
U0220,B0084,1.9408,7
U0220,B0293,1.9408,8
U0220,B0138,1.9072,9
U0220,B0209,1.8945,10
U0014,B0042,3.5355,1
U0014,B0237,2.6448,2
U0014,B0187,2.3975,3
U0014,B0092,2.0644,4
U0014,B0261,1.6036,5
U0014,B0036,1.3988,6
U0014,B0088,1.3363,7
U0014,B0263,1.3363,8
U0014,B0001,1.1896,9
U0014,B0064,1.1896,10
U0054,B0211,2.1855,1
U0054,B0205,1.8741,2
U0054,B0087,1.8042,3
U0054,B0091,1.8042,4
U0054,B0128,1.8042,5
U0054,B0188,1.8042,6
U0054,B0218,1.8042,7
U0054,B0242,1.8042,8
U0054,B0035,1.7812,9
U0054,B0171,1.7812,10
U0004,B0238,5.1098,1
U0004,B0233,4.0648,2
U0004,B0104,2.8571,3
U0004,B0276,2.7874,4
U0004,B0191,2.5725,5
U0004,B0084,2.2634,6
U0004,B0293,2.2634,7
U0004,B0031,1.8566,8
U0004,B0136,1.8016,9
U0004,B0282,1.7467,10
U0162,B0011,2.4339,1
U0162,B0167,1.4142,2
U0162,B0164,1.2792,3
U0162,B0054,1.1547,4
U0162,B0122,0.8485,5
U0162,B0047,0.5657,6
U0162,B0191,0.5657,7
U0162,B0289,0.5657,8
U0109,B0221,5.7017,1
U0109,B0286,4.0618,2
U0109,B0104,3.0861,3
U0109,B0088,2.0381,4
U0109,B0059,2.0171,5
U0109,B0004,1.9288,6
U0109,B0078,1.9288,7
U0109,B0215,1.9288,8
U0109,B0236,1.7895,9
U0109,B0031,1.7678,10
U0169,B0031,4.1929,1
U0169,B0185,4.1879,2
U0169,B0276,4.1234,3
U0169,B0154,3.2008,4
U0169,B0076,2.9976,5
U0169,B0169,2.984,6
U0169,B0038,2.7885,7
U0169,B0054,1.865,8
U0169,B0275,1.865,9
U0169,B0223,1.819,10
U0043,B0276,6.321,1
U0043,B0038,5.6581,2
U0043,B0123,5.3784,3
U0043,B0185,5.0541,4
U0043,B0136,4.7685,5
U0043,B0211,4.4398,6
U0043,B0139,4.2951,7
U0043,B0169,3.6171,8
U0043,B0032,3.6132,9
U0043,B0286,3.5355,10
U0059,B0178,1.9114,1
U0059,B0114,1.3695,2
U0059,B0271,1.3156,3
U0059,B0294,1.3156,4
U0059,B0024,1.0681,5
U0059,B0099,1.0681,6
U0059,B0198,1.0681,7
U0059,B0225,1.0681,8
U0059,B0298,1.0681,9
U0059,B0223,1.0541,10
U0187,B0042,5.8586,1
U0187,B0044,5.8071,2
U0187,B0075,3.6895,3
U0187,B0237,3.5154,4
U0187,B0179,2.9544,5
U0187,B0298,2.8237,6
U0187,B0187,2.7892,7
U0187,B0198,2.6264,8
U0187,B0010,2.5259,9
U0187,B0114,2.3383,10
U0042,B0018,4.5247,1
U0042,B0179,2.2748,2
U0042,B0102,2.1213,3
U0042,B0200,2.043,4
U0042,B0173,1.9285,5
U0042,B0006,1.6641,6
U0042,B0024,1.6071,7
U0042,B0140,1.6071,8
U0042,B0132,1.3106,9
U0042,B0298,1.3106,10
U0476,B0030,2.921,1
U0476,B0179,2.4876,2
U0476,B0051,2.2634,3
U0476,B0064,2.2634,4
U0476,B0290,2.2634,5
U0476,B0141,1.9188,6
U0476,B0153,1.8099,7
U0476,B0237,1.8099,8
U0476,B0235,1.599,9
U0476,B0027,1.4926,10
U0127,B0069,4.388,1
U0127,B0006,3.1692,2
U0127,B0071,3.1692,3
U0127,B0104,2.9686,4
U0127,B0041,2.6611,5
U0127,B0166,2.6553,6
U0127,B0288,2.6553,7
U0127,B0033,2.3893,8
U0127,B0004,2.2028,9
U0127,B0153,1.9033,10
U0103,B0170,2.51,1
U0103,B0029,0.7171,2
U0103,B0034,0.7171,3
U0103,B0229,0.7171,4
U0238,B0007,2.8307,1
U0238,B0262,1.5267,2
U0238,B0047,1.2723,3
U0238,B0101,1.2723,4
U0238,B0148,1.1323,5
U0238,B0187,1.1323,6
U0238,B0210,1.1323,7
U0238,B0220,1.1323,8
U0238,B0228,1.1323,9
U0238,B0253,1.1323,10
U0087,B0288,6.8784,1
U0087,B0089,5.896,2
U0087,B0205,4.9816,3
U0087,B0069,4.3764,4
U0087,B0077,4.3764,5
U0087,B0109,3.8122,6
U0087,B0078,3.7772,7
U0087,B0040,1.75,8
U0087,B0061,1.75,9
U0087,B0067,1.75,10
U0170,B0009,3.9548,1
U0170,B0239,3.3333,2
U0170,B0054,2.8731,3
U0170,B0038,2.7439,4
U0170,B0276,2.1438,5
U0170,B0031,2.1438,6
U0170,B0247,1.9553,7
U0170,B0238,1.9449,8
U0170,B0123,1.6667,9
U0170,B0266,1.6667,10
U0409,B0106,9.7039,1
U0409,B0094,7.1058,2
U0409,B0165,4.22,3
U0409,B0027,3.9055,4
U0409,B0280,3.9055,5
U0409,B0253,3.6989,6
U0409,B0031,3.6171,7
U0409,B0067,3.1216,8
U0409,B0136,2.8793,9
U0409,B0230,2.8793,10
U0058,B0228,2.4986,1
U0058,B0007,1.8364,2
U0058,B0160,1.405,3
U0058,B0262,1.3408,4
U0058,B0064,1.2088,5
U0058,B0233,1.1655,6
U0058,B0291,1.1626,7
U0058,B0212,1.123,8
U0058,B0147,1.0925,9
U0058,B0059,1.0146,10
U0463,B0014,1.5639,1
U0463,B0020,1.5639,2
U0463,B0039,1.5639,3
U0463,B0146,1.5639,4
U0463,B0184,1.5639,5
U0463,B0277,1.5639,6
U0463,B0298,1.5639,7
U0463,B0273,1.4142,8
U0463,B0042,1.3016,9
U0463,B0044,1.3016,10
U0430,B0240,3.2547,1
U0430,B0032,2.8868,2
U0430,B0136,2.8868,3
U0430,B0214,2.8114,4
U0430,B0146,2.6861,5
U0430,B0064,2.6429,6
U0430,B0228,2.2875,7
U0430,B0004,2.2361,8
U0430,B0134,2.2361,9
U0430,B0205,2.2361,10
U0233,B0154,3.8815,1
U0233,B0169,3.6187,2
U0233,B0031,2.5789,3
U0233,B0054,2.2617,4
U0233,B0275,2.2617,5
U0233,B0172,2.034,6
U0233,B0233,1.7188,7
U0233,B0076,1.5818,8
U0233,B0042,1.5371,9
U0233,B0276,1.5208,10
U0155,B0064,3.0887,1
U0155,B0191,2.8417,2
U0155,B0062,2.5621,3
U0155,B0240,2.3014,4
U0155,B0032,2.0412,5
U0155,B0136,2.0412,6
U0155,B0036,2.0138,7
U0155,B0004,1.9591,8
U0155,B0146,1.8994,9
U0155,B0053,1.7078,10
U0433,B0104,5.6497,1
U0433,B0186,3.7772,2
U0433,B0004,2.3711,3
U0433,B0205,2.0129,4
U0433,B0160,1.9288,5
U0433,B0215,1.9288,6
U0433,B0032,1.7321,7
U0433,B0136,1.7321,8
U0433,B0105,1.7321,9
U0433,B0114,1.7321,10
U0411,B0011,5.3867,1
U0411,B0087,2.9488,2
U0411,B0167,2.9488,3
U0411,B0250,2.9488,4
U0411,B0191,2.9019,5
U0411,B0131,2.4364,6
U0411,B0285,2.0592,7
U0411,B0022,1.8481,8
U0411,B0173,1.8481,9
U0411,B0197,1.8481,10
U0377,B0075,3.4021,1
U0377,B0018,3.2141,2
U0377,B0173,1.9285,3
U0377,B0225,1.8637,4
U0377,B0179,1.7598,5
U0377,B0140,1.6071,6
U0377,B0270,1.6071,7
U0377,B0193,1.3608,8
U0377,B0056,1.3019,9
U0377,B0044,1.2729,10
U0296,B0200,3.2974,1
U0296,B0128,2.4333,2
U0296,B0281,1.7561,3
U0296,B0196,1.6222,4
U0296,B0101,1.2769,5
U0296,B0155,1.2544,6
U0296,B0020,1.0142,7
U0296,B0110,1.0142,8
U0296,B0212,1.0142,9
U0296,B0053,0.7661,10
U0138,B0234,2.5725,1
U0138,B0029,2.2253,2
U0138,B0299,1.4198,3
U0138,B0025,1.2792,4
U0138,B0109,1.2792,5
U0138,B0259,1.2039,6
U0138,B0026,1.0462,7
U0138,B0027,1.0462,8
U0138,B0113,1.0462,9
U0138,B0212,1.0462,10
U0499,B0186,4.3764,1
U0499,B0145,4.0403,2
U0499,B0089,3.6869,3
U0499,B0161,3.662,4
U0499,B0077,3.6316,5
U0499,B0085,2.5802,6
U0499,B0156,2.1972,7
U0499,B0159,2.1972,8
U0499,B0168,2.1972,9
U0499,B0006,1.843,10
U0286,B0078,5.6716,1
U0286,B0215,3.9302,2
U0286,B0205,3.883,3
U0286,B0160,3.546,4
U0286,B0099,2.9833,5
U0286,B0145,2.977,6
U0286,B0233,2.5037,7
U0286,B0085,2.4103,8
U0286,B0287,2.268,9
U0286,B0175,2.1842,10
U0007,B0091,3.6715,1
U0007,B0183,3.491,2
U0007,B0217,3.07,3
U0007,B0162,2.5725,4
U0007,B0249,2.5725,5
U0007,B0269,2.5725,6
U0007,B0209,2.1213,7
U0007,B0021,1.9462,8
U0007,B0116,1.9462,9
U0007,B0119,1.9462,10
U0240,B0030,2.7121,1
U0240,B0084,2.0576,2
U0240,B0163,1.7241,3
U0240,B0058,1.6538,4
U0240,B0171,1.6538,5
U0240,B0180,1.6538,6
U0240,B0194,1.6538,7
U0240,B0237,1.6538,8
U0240,B0251,1.6538,9
U0240,B0066,1.3561,10
U0482,B0235,3.198,1
U0482,B0103,1.9188,2
U0482,B0204,1.9188,3
U0482,B0208,1.9188,4
U0482,B0059,1.7321,5
U0482,B0171,1.7321,6
U0482,B0085,1.4142,7
U0105,B0251,2.6723,1
U0105,B0217,2.2587,2
U0105,B0101,2.1724,3
U0105,B0200,2.043,4
U0105,B0035,1.7812,5
U0105,B0058,1.7812,6
U0105,B0171,1.7812,7
U0105,B0180,1.7812,8
U0105,B0237,1.7812,9
U0105,B0014,1.608,10
U0073,B0277,2.5983,1
U0073,B0191,2.5492,2
U0073,B0234,2.3885,3
U0073,B0289,2.3655,4
U0073,B0147,2.3331,5
U0073,B0131,1.961,6
U0073,B0009,1.9119,7
U0073,B0036,1.8182,8
U0073,B0112,1.782,9
U0073,B0134,1.6845,10
U0068,B0067,2.6678,1
U0068,B0108,2.4434,2
U0068,B0286,2.0898,3
U0068,B0088,1.6968,4
U0068,B0059,1.686,5
U0068,B0104,1.5878,6
U0068,B0228,1.426,7
U0068,B0199,1.2107,8
U0068,B0004,0.9924,9
U0068,B0078,0.9924,10
U0122,B0193,3.0116,1
U0122,B0048,2.4495,2
U0122,B0210,2.3198,3
U0122,B0127,2.2784,4
U0122,B0002,2.0135,5
U0122,B0084,1.9642,6
U0122,B0110,1.7924,7
U0122,B0145,1.7502,8
U0122,B0266,1.6779,9
U0122,B0071,1.593,10
U0088,B0085,4.5567,1
U0088,B0069,4.0403,2
U0088,B0104,2.561,3
U0088,B0041,2.4751,4
U0088,B0033,2.2822,5
U0088,B0098,2.2822,6
U0088,B0051,1.9295,7
U0088,B0131,1.857,8
U0088,B0006,1.843,9
U0088,B0071,1.843,10
U0195,B0156,3.2547,1
U0195,B0264,2.9311,2
U0195,B0060,2.3448,3
U0195,B0149,2.1597,4
U0195,B0198,2.1597,5
U0195,B0218,2.1597,6
U0195,B0243,2.1597,7
U0195,B0026,1.9528,8
U0195,B0110,1.4655,9
U0195,B0163,1.4655,10
U0361,B0104,3.0065,1
U0361,B0042,2.4577,2
U0361,B0186,2.1807,3
U0361,B0130,2.0842,4
U0361,B0088,1.8312,5
U0361,B0223,1.4662,6
U0361,B0018,1.3209,7
U0361,B0160,1.3161,8
U0361,B0268,1.2172,9
U0361,B0205,1.1622,10
U0379,B0130,6.4198,1
U0379,B0236,5.5132,2
U0379,B0044,3.833,3
U0379,B0298,3.7902,4
U0379,B0065,2.5,5
U0379,B0132,2.5,6
U0379,B0246,2.3203,7
U0379,B0103,2.0412,8
U0379,B0114,1.9426,9
U0379,B0187,1.9426,10
U0308,B0084,2.8228,1
U0308,B0041,1.9979,2
U0308,B0110,1.8673,3
U0308,B0241,1.6937,4
U0308,B0071,1.4868,5
U0308,B0158,1.4868,6
U0308,B0002,1.4763,7
U0308,B0288,1.3338,8
U0308,B0213,1.2903,9
U0308,B0266,1.2303,10
U0284,B0237,2.1213,1
U0284,B0267,2.1213,2
U0284,B0186,1.75,3
U0284,B0039,1.738,4
U0284,B0162,1.4948,5
U0284,B0037,1.4897,6
U0284,B0089,1.25,7
U0284,B0288,1.25,8
U0284,B0010,1.2414,9
U0284,B0040,0.75,10
U0331,B0134,1.857,1
U0331,B0160,1.5132,2
U0331,B0059,1.0928,3
U0331,B0042,1.0106,4
U0331,B0166,0.8422,5
U0331,B0184,0.8422,6
U0331,B0236,0.8422,7
U0331,B0088,0.7559,8
U0331,B0228,0.7559,9
U0331,B0044,0.5053,10
U0329,B0187,5.0577,1
U0329,B0130,4.7298,2
U0329,B0068,4.6489,3
U0329,B0153,3.5003,4
U0329,B0086,3.3655,5
U0329,B0251,2.7479,6
U0329,B0042,2.7472,7
U0329,B0065,2.6448,8
U0329,B0192,2.4168,9
U0329,B0115,2.3502,10
U0101,B0132,3.3043,1
U0101,B0044,3.2625,2
U0101,B0018,2.9925,3
U0101,B0298,2.2975,4
U0101,B0204,2.2052,5
U0101,B0059,2.0486,6
U0101,B0227,1.9847,7
U0101,B0087,1.8799,8
U0101,B0084,1.8564,9
U0101,B0270,1.6552,10
U0405,B0185,8.0214,1
U0405,B0031,6.9236,2
U0405,B0211,6.1969,3
U0405,B0139,4.8878,4
U0405,B0142,4.8054,5
U0405,B0038,3.6088,6
U0405,B0076,3.4596,7
U0405,B0154,3.331,8
U0405,B0136,3.2091,9
U0405,B0282,3.0897,10
U0282,B0106,9.7039,1
U0282,B0094,7.1058,2
U0282,B0165,4.22,3
U0282,B0027,3.9055,4
U0282,B0280,3.9055,5
U0282,B0253,3.6989,6
U0282,B0031,3.6171,7
U0282,B0067,3.1216,8
U0282,B0136,2.8793,9
U0282,B0230,2.8793,10
U0278,B0104,3.0861,1
U0278,B0004,2.472,2
U0278,B0078,1.9288,3
U0278,B0160,1.9288,4
U0278,B0051,1.358,5
U0278,B0064,1.358,6
U0278,B0204,1.358,7
U0278,B0290,1.358,8
U0278,B0145,0.8148,9
U0278,B0205,0.7715,10
U0061,B0118,2.2979,1
U0061,B0120,2.2979,2
U0061,B0023,1.7321,3
U0061,B0299,1.7321,4
U0061,B0008,1.4362,5
U0061,B0020,1.4362,6
U0061,B0053,1.4362,7
U0061,B0096,1.4362,8
U0061,B0203,1.4362,9
U0061,B0213,1.4362,10
U0389,B0040,2.1815,1
U0389,B0169,2.032,2
U0389,B0221,2.0252,3
U0389,B0264,1.908,4
U0389,B0292,1.7797,5
U0389,B0060,1.5264,6
U0389,B0203,1.4567,7
U0389,B0189,1.3194,8
U0389,B0081,1.3126,9
U0389,B0035,1.2088,10
U0213,B0059,3.6316,1
U0213,B0024,3.4021,2
U0213,B0265,1.837,3
U0213,B0193,1.3608,4
U0213,B0130,1.3056,5
U0213,B0044,1.2912,6
U0213,B0115,1.2815,7
U0213,B0209,1.2815,8
U0213,B0091,1.0681,9
U0213,B0180,1.0681,10
U0291,B0055,2.4333,1
U0291,B0058,1.8042,2
U0291,B0087,1.8042,3
U0291,B0091,1.8042,4
U0291,B0188,1.8042,5
U0291,B0218,1.8042,6
U0291,B0242,1.8042,7
U0291,B0206,1.7483,8
U0291,B0156,1.4569,9
U0291,B0084,1.1251,10
U0097,B0106,10.5858,1
U0097,B0169,7.1058,2
U0097,B0038,6.6405,3
U0097,B0123,3.7871,4
U0097,B0019,3.2684,5
U0097,B0073,3.0429,6
U0097,B0251,3.0429,7
U0097,B0136,3.0022,8
U0097,B0002,2.8868,9
U0097,B0027,2.8868,10
U0205,B0032,5.4388,1
U0205,B0247,3.4044,2
U0205,B0282,2.9111,3
U0205,B0136,2.8666,4
U0205,B0185,2.3518,5
U0205,B0238,2.3289,6
U0205,B0285,2.0592,7
U0205,B0094,1.6641,8
U0205,B0120,1.4556,9
U0205,B0154,1.4556,10
U0084,B0187,3.5763,1
U0084,B0130,3.3445,2
U0084,B0068,3.2873,3
U0084,B0153,2.4751,4
U0084,B0086,2.3798,5
U0084,B0251,1.9431,6
U0084,B0042,1.9426,7
U0084,B0065,1.8701,8
U0084,B0192,1.709,9
U0084,B0115,1.6619,10
U0261,B0238,6.0204,1
U0261,B0233,5.4998,2
U0261,B0165,4.5265,3
U0261,B0019,4.2343,4
U0261,B0282,4.0992,5
U0261,B0276,3.8846,6
U0261,B0136,3.3376,7
U0261,B0230,3.0651,8
U0261,B0054,3.0252,9
U0261,B0169,2.6375,10
U0206,B0079,4.259,1
U0206,B0210,2.5924,2
U0206,B0127,2.5554,3
U0206,B0084,1.6667,4
U0206,B0107,1.6641,5
U0206,B0067,1.5556,6
U0206,B0196,1.5554,7
U0206,B0024,1.3608,8
U0206,B0075,1.3608,9
U0206,B0008,1.3416,10
U0196,B0298,2.4515,1
U0196,B0011,1.9188,2
U0196,B0197,1.857,3
U0196,B0156,1.857,4
U0196,B0025,1.4709,5
U0196,B0050,1.4709,6
U0196,B0202,1.4709,7
U0196,B0236,1.4709,8
U0196,B0273,1.4709,9
U0196,B0292,1.4709,10
U0455,B0288,2.4,1
U0455,B0035,1.857,2
U0455,B0034,0.9,3
U0455,B0109,0.9,4
U0455,B0186,0.9,5
U0120,B0187,2.159,1
U0120,B0042,1.9426,2
U0120,B0130,1.9426,3
U0120,B0261,1.8898,4
U0120,B0160,1.6892,5
U0120,B0286,1.6075,6
U0120,B0105,1.5954,7
U0120,B0263,1.5749,8
U0120,B0236,1.5602,9
U0120,B0271,1.5504,10
U0289,B0276,5.604,1
U0289,B0230,2.0404,2
U0289,B0139,1.9188,3
U0289,B0180,1.9188,4
U0289,B0185,1.9188,5
U0289,B0136,1.8151,6
U0289,B0038,1.7736,7
U0289,B0282,1.5949,8
U0289,B0154,1.326,9
U0289,B0019,1.1785,10
U0140,B0239,2.6861,1
U0140,B0208,2.5725,2
U0140,B0016,2.4945,3
U0140,B0004,2.2361,4
U0140,B0134,2.2361,5
U0140,B0205,2.2361,6
U0140,B0014,1.8338,7
U0140,B0207,1.5639,8
U0140,B0133,1.5211,9
U0140,B0217,1.4926,10
U0173,B0238,1.455,1
U0173,B0156,1.4058,2
U0173,B0298,1.3776,3
U0173,B0226,1.2998,4
U0173,B0264,1.266,5
U0173,B0054,1.2525,6
U0173,B0087,1.2506,7
U0173,B0179,1.1782,8
U0173,B0110,1.1043,9
U0173,B0234,1.089,10
U0421,B0033,1.2714,1
U0421,B0098,1.2714,2
U0421,B0145,1.2714,3
U0421,B0287,1.1912,4
U0421,B0175,0.823,5
U0421,B0008,0.7628,6
U0421,B0041,0.7628,7
U0421,B0103,0.7628,8
U0421,B0133,0.7628,9
U0421,B0104,0.5956,10
U0407,B0118,2.2979,1
U0407,B0120,2.2979,2
U0407,B0111,1.7321,3
U0407,B0196,1.7321,4
U0407,B0089,1.4897,5
U0407,B0186,1.4897,6
U0407,B0008,1.4362,7
U0407,B0020,1.4362,8
U0407,B0053,1.4362,9
U0407,B0181,1.4362,10
U0147,B0286,2.7126,1
U0147,B0030,1.9875,2
U0147,B0197,1.5564,3
U0147,B0169,1.4548,4
U0147,B0205,1.3902,5
U0147,B0139,1.3575,6
U0147,B0206,1.1896,7
U0147,B0119,1.0752,8
U0147,B0236,1.0491,9
U0147,B0089,1.0136,10
U0166,B0237,4.0844,1
U0166,B0248,2.1975,2
U0166,B0086,1.8526,3
U0166,B0229,1.6644,4
U0166,B0001,1.6081,5
U0166,B0064,1.6081,6
U0166,B0130,1.6081,7
U0166,B0187,1.6081,8
U0166,B0211,1.539,9
U0166,B0242,1.539,10
U0320,B0059,3.6316,1
U0320,B0024,3.4021,2
U0320,B0265,1.837,3
U0320,B0193,1.3608,4
U0320,B0130,1.3056,5
U0320,B0044,1.2912,6
U0320,B0115,1.2815,7
U0320,B0209,1.2815,8
U0320,B0091,1.0681,9
U0320,B0180,1.0681,10
U0454,B0298,2.9613,1
U0454,B0059,2.182,2
U0454,B0124,2.0052,3
U0454,B0149,2.0052,4
U0454,B0218,2.0052,5
U0454,B0243,2.0052,6
U0454,B0186,1.6254,7
U0454,B0069,1.3487,8
U0454,B0130,1.2122,9
U0454,B0227,1.2031,10
U0019,B0006,1.9188,1
U0019,B0194,1.2792,2
U0019,B0058,1.0825,3
U0019,B0087,1.0825,4
U0019,B0091,1.0825,5
U0019,B0128,1.0825,6
U0019,B0188,1.0825,7
U0019,B0218,1.0825,8
U0019,B0242,1.0825,9
U0019,B0004,0.433,10
U0332,B0269,2.8998,1
U0332,B0290,2.188,2
U0332,B0170,1.8058,3
U0332,B0299,1.8058,4
U0332,B0300,1.8058,5
U0332,B0094,1.6641,6
U0332,B0029,1.2039,7
U0332,B0257,1.2039,8
U0332,B0168,1.094,9
U0332,B0293,1.094,10
USR_221,BOK_238,12.9471,1
USR_221,BOK_020,6.7019,2
USR_221,BOK_167,6.3248,3
USR_221,BOK_101,5.092,4
USR_221,BOK_035,5.0434,5
USR_221,BOK_088,4.4717,6
USR_221,BOK_083,2.8369,7
USR_221,BOK_091,2.4504,8
USR_221,BOK_102,2.3602,9
USR_221,BOK_205,1.7887,10
U0370,B0186,3.5389,1
U0370,B0079,2.8131,2
U0370,B0193,2.2229,3
U0370,B0218,1.9615,4
U0370,B0109,1.6365,5
U0370,B0205,1.607,6
U0370,B0071,1.4754,7
U0370,B0158,1.4754,8
U0370,B0280,1.4332,9
U0370,B0085,1.3741,10
U0134,B0178,1.9114,1
U0134,B0114,1.3695,2
U0134,B0271,1.3156,3
U0134,B0294,1.3156,4
U0134,B0024,1.0681,5
U0134,B0099,1.0681,6
U0134,B0198,1.0681,7
U0134,B0225,1.0681,8
U0134,B0298,1.0681,9
U0134,B0223,1.0541,10
USR_150,BOK_009,18.459,1
USR_150,BOK_117,12.5044,2
USR_150,BOK_193,7.8212,3
USR_150,BOK_021,5.0824,4
USR_150,BOK_143,4.686,5
USR_150,BOK_127,3.6104,6
USR_150,BOK_170,3.4322,7
USR_150,BOK_245,3.0267,8
USR_150,BOK_029,2.774,9
USR_150,BOK_238,2.774,10
U0364,B0145,3.2221,1
U0364,B0235,2.2613,2
U0364,B0166,1.8885,3
U0364,B0288,1.8885,4
U0364,B0006,1.8245,5
U0364,B0069,1.8245,6
U0364,B0071,1.8245,7
U0364,B0153,1.6175,8
U0364,B0232,1.5,9
U0364,B0103,1.3568,10
U0438,B0239,2.3033,1
